"Num_equipement","Description","Date de detection de l'anomalie","Statut","Priorité","Description equipement","Section proprietaire"
"344a302f-5751-43ef-afec-e70e438c4bdc","peinture de la passerelle vanne ramonage réchauffeur d'air","2019-03-14 13:33:00","Terminé","2","Systeme ramonage U3","34MD"
"47dc8a47-a7ba-430e-ab62-9f91f5cee049","Elimination de fuite de la vanne de conditionnement du circuit de vapeur d'inertage","2019-03-14 15:26:00","Terminé","1","STEAM INERTING HEADER DRAIN LINE ISOLATION","34MC"
"ad7a5078-6efa-4b46-9cf4-2ec7594f106a","prévoir soufflage tube de Pitot soufflage A","2019-03-14 15:54:00","Terminé","2","FD FAN A AIR FLOW","34CT"
"443b2284-cc73-4042-af8d-3b0d4b8d2263","alarme répétitif (arret d'urgence) du etp 10.","2019-03-15 08:58:00","Terminé","2","COMPRESSEUR D'AIR A TYPE GA90W","34EL"
"efbd3c66-3da3-4577-b39b-8407180aa84c","débouchage de la conduite de transport et inspection des sas.","2019-03-15 08:59:00","Terminé","2","SAS A SOUS CHAMP 1 ELECTROFILTRE A","34MC"
"5906eae5-95f7-4686-b1c1-fd1ae66ce46f","Manque d'éclairage au électrofiltre TR3.","2019-03-15 10:07:00","Terminé","2","SYSTEM ETG","34EL"
"e4587e8f-8e4d-489e-aaf5-4f4bc8105a8d","prévoir contrôle positionneur registre air froid broyeur B   (pompage)","2019-03-15 15:01:00","Terminé","2","REGISTRE AIR FROID BROYEUR B.","34CT"
"22d33161-d3ce-4c8c-a323-163c57208151","prévoir soufflage tube pitaux ventilateur soufflage A","2019-03-15 15:04:00","Terminé","2","Tube de pitaux N°1 aspiration ventillateur A"".""","34CT"
"e4587e8f-8e4d-489e-aaf5-4f4bc8105a8d","Apparition alarme erreur de position registre air froid broyeur B fréquemment.","2019-03-15 15:06:00","Terminé","2","REGISTRE AIR FROID BROYEUR B.","34CT"
"5906eae5-95f7-4686-b1c1-fd1ae66ce46f","Remise en état des vis de fixation des servomoteurs des vannes de convoyage","2019-03-15 15:45:00","Terminé","1","SYSTEM ETG","34MC"
"52461e2e-579f-48c0-a87c-ff3b5a30cd44","Remplacement de la pompe de graissage du réducteur du broyeur D","2019-03-15 15:46:00","Terminé","1","PULV  D LUBE OIL HEATER","34MC"
"2084c012-1cb0-46eb-a58c-8ee61a80fd3d","Nettoyage des stations et contrôle du niveau d'huile","2019-03-15 15:47:00","Terminé","1","Air heating system (flue-gas-heated)","34MC"
"80320837-b5fb-413d-a6f6-a298b58200b6","prévoir contrôler pression pompe station by pass HP  (pression anormal et augmentation T° d'huile) ","2019-03-18 10:19:00","Terminé","2","MOTEUR POMPE HYDRAULIQUE BY-PASS HP  2","34MM"
"dfd6022c-fd85-4981-959c-9d0f261fc6c1","fuite d'huile au refoulement pompe 20 by pass BP (conduite fissurée). ","2019-03-18 10:21:00","Terminé","2","POMPE HYDROLIQUE BY-PASS LP  2","34MM"
"ca8c4c79-5a34-459e-b33d-ddcc36ee6be1","prévoir contrôle soupape décharge pompe N°2 station de commande by pass HP","2019-03-18 10:34:00","Terminé","2","POMPE2 HYDRAULIQUE","34MM"
"b2dc20d4-2b4c-4c25-ab69-ac2b08d79286","fuite d'eau au niveau du conduite (prise de pression) ligne d'aspiration.","2019-03-18 10:36:00","Lancé","2","POMPE D'APPOINT N°2  (EAU DÉMINÉRALISÉE)","34EXP"
"43097f65-1951-436c-9956-530ebfdf3a62","réapparition de la fuite d'huile au niveau du conduite de refoulement de la pompe station huile de commande by passe BP n°20 ( conduite fissurée )","2019-03-18 14:28:00","Terminé","1","STATION HYDRAULIQUE BP","34CT"
"5906eae5-95f7-4686-b1c1-fd1ae66ce46f","Mise en place d'une ouverture sur le bardage pour l'aération des moteurs","2019-03-18 15:09:11","Terminé","2","SYSTEM ETG","34MD"
"5b4a9c58-fb5b-498b-a3b4-3cb1d7701184","élimination de deux fuite circuit de transport des cendres coté ventilateur et silo","2019-03-19 08:57:00","Terminé","2","VANNE DE REMPLISSAGE SAS B SOUS CHAMP 1 ELECTROFIL","34MD"
"77e3cc57-787e-448d-b2be-5946c8d3dd92","Prévoir le soufflage du moteur","2019-03-19 10:18:00","Terminé","2","Moteur pompe eau de mer 10","34EL"
"7de15f76-8b1a-44e8-b734-e346af9c4709","prévoir le soufflage du moteur","2019-03-19 10:19:00","Terminé","2","Moteur pompe eau de mer 20","34EL"
"957dacec-f3aa-4775-ab81-ab734c254e6e","prévoir la remise en état du ramoneur ik18","2019-03-19 10:19:00","Terminé","2","unité 03","34EL"
"957dacec-f3aa-4775-ab81-ab734c254e6e","fixation d'un calléboutie coté armoire poste d'eau niveau 7m","2019-03-19 11:13:00","Terminé","1","unité 03","34MD"
"4593a42b-db35-4540-965c-6037edaa7fc8","prévoir changement de la vanne de convoyage .","2019-03-19 11:19:00","Terminé","2","VANNE DE DECHARGE DES SAS   SOUS CHAMP 4 ELECTROFI","34MC"
"6c00cfff-7320-4e12-a17d-9cd81a74bc21","prévoir un appoint d'huile au pompe d'extraction N°20","2019-03-20 08:49:00","Terminé","2","POMPE D'EXTRACTION  N°2","34MM"
"af30aa78-b1fc-4a1e-87f8-4ff65e15ef2a","MISE EN PLACE CACHE EVENT DE LA BÄCHE TAMPON","2019-03-20 15:21:00","Terminé","2","VANNE D'APPOINT BÂCHE TAMPON.","34MM"
"f4744f4f-0718-416c-bc37-b295b2676a0c","Echauffement et remise en état support conduite de refroidissement moteur","2019-03-20 15:48:00","Terminé","2","POMPE D'EXTRACTION  N°1","34MD"
"eacacc2b-a454-482d-8b8a-1bb7ae987cda","soupape d'admission pompe alimentaire 10 non etanche","2019-03-22 08:31:00","Terminé","3","SOUPAPE.","34MM"
"957dacec-f3aa-4775-ab81-ab734c254e6e","Manque de signalisation à l’intérieure de l’atelier des travaux du Sce MC","2019-03-22 08:48:00","Provisoire","1","unité 03","HSE"
"957dacec-f3aa-4775-ab81-ab734c254e6e","Manque d’éclairage  au niveau d'atelier MC","2019-03-22 08:53:00","Provisoire","1","unité 03","HSE"
"957dacec-f3aa-4775-ab81-ab734c254e6e","Le système de ventilation  est hors service de l'atelier MC","2019-03-22 10:50:00","Provisoire","1","unité 03","HSE"
"957dacec-f3aa-4775-ab81-ab734c254e6e","Insuffisance  des Manque des accès aux extincteurs et aux issues de secours.","2019-03-22 10:52:00","Provisoire","1","unité 03","HSE"
"957dacec-f3aa-4775-ab81-ab734c254e6e","Fixation d'une cornière détaché au niveau de la structure de la chaudiere","2019-03-22 12:32:00","Terminé","2","unité 03","34MD"
"b1a6a3e4-8d6e-45f8-8b5d-e6882498c5c6","Dessoudage et soudage des écrous de fixation chapeau bâche tampon","2019-03-22 13:28:00","Terminé","3","CONDENSEUR PRINCIPAL / MAIN CONDENSER","34MD"
"e779ac75-22e7-4f02-8ab2-0c81ec27c7f9","LA VANNE BY PASS HP COMMENCE A S'OUVRIR APRES ARMEMENT ET LA T° SORTIE BY PASS  AUGMENTE.","2019-03-22 13:31:00","Terminé","1","BY-PASS HP","34CT"
"6d8aae53-81aa-4027-8ecd-249ca7f8e7d8","Révision générale de la pompe de reserve","2019-03-22 15:39:00","Terminé","2","POMPE D'APPOINT N°1  (EAU DÉMINÉRALISÉE)","34MM"
"22d33161-d3ce-4c8c-a323-163c57208151","prière soufflage tube pitaux A","2019-03-23 11:32:00","Terminé","2","Tube de pitaux N°1 aspiration ventillateur A"".""","34CT"
"f1319de3-8673-4e9e-9b0c-2353e048d251","prière soufflage tube pitaux B","2019-03-23 11:33:00","Terminé","2","Tube de pitaux N°2 aspiration ventillateur B"".""","34CT"
"7fde43d5-680d-4ee7-a02d-8b8ad4ddbf31","prévoir contrôle du régulateur de commande de la vanne d'alimentation du ramonage de lingchtrome du VS (soupape crache fréquemment)","2019-03-24 08:34:00","Terminé","2","BOILER  SOOTBLOWER  PESSURE REDUCING STATION","34CT"
"618caa38-d741-4246-9bef-fa030b3950d7","Élimination fuite cendre volante sur sas à sous CHAMP 2 ELECTRO-FILTRE B","2019-03-24 10:18:31","Terminé","3","SAS A SOUS CHAMP 2 ELECTROFILTRE B","34MD"
"db3234c4-36e7-4926-a766-8eec3396f414","Percement au niveau de la vanne du convoyage manuel entre les champ 2A et 3A","2019-03-24 12:24:00","Terminé","2","VANNE DE DECHARGE DES SAS   SOUS CHAMP 2 ELECTROFI","34MD"
"f4744f4f-0718-416c-bc37-b295b2676a0c","Remettre en place cache d'accouplement","2019-03-25 08:20:00","Terminé","2","POMPE D'EXTRACTION  N°1","34MM"
"f4744f4f-0718-416c-bc37-b295b2676a0c","A remettre en place cache de protection l'accouplement pompe d'extraction N°10","2019-03-25 08:21:00","Terminé","2","POMPE D'EXTRACTION  N°1","34MM"
"22c90841-ef49-4e00-b4d3-d7ddc8ba4b86","Nettoyage des filtres d'aspiration  de la pompe fioul","2019-03-25 14:55:00","Terminé","1","POMPE FUEL  PRINCIPALE  N°1","34MC"
"d17ccffd-243d-4df0-a6bf-342787bba56d","Elimination de fuite par PE de la vanne de circulation de fioul","2019-03-25 15:56:00","Terminé","1","Système d'alimentation en fioul","34MC"
"ec354ff4-33ca-491f-a62b-f10c9dca013b","Bruit anormale au niveau de la pompe fioul 20","2019-03-25 16:22:00","Terminé","2","POMPE FUEL  PRINCIPALE  N°2","34MC"
"6d8aae53-81aa-4027-8ecd-249ca7f8e7d8","appoint d'huile au niveau de la pompe 10.","2019-03-25 16:25:00","Terminé","2","POMPE D'APPOINT N°1  (EAU DÉMINÉRALISÉE)","34MG"
"ecd3cec7-3d69-48c3-9e25-5aee764880cc","Graissage des tambours et roues des du décrasseur et contrôle du niveau d'huile du réducteur et variateur","2019-03-26 14:42:00","Terminé","1","GROUPE D'ENTRAINEMENT DECRASSEUR (REDUCTEUR DE VIT","34MC"
"d67743a4-76c9-41fe-932d-a7f66ffa7e74","prévoir la remise en état de l’électrovanne en avale des résistances chauffantes co2.","2019-03-27 10:58:00","Terminé","2","Indicateur de Pression CO2 Alimentation Alternateur","34CT"
"e75ed2cc-f7bc-404c-b807-3375c2f54188","prévoir le soufflage radiateur station by passs BP","2019-03-28 08:20:00","Terminé","2","VENTILATEUR REFRIGERANT","34MM"
"957dacec-f3aa-4775-ab81-ab734c254e6e","Changement du réfrigérant au niveau du poste d'échantillonnage coté Vapeur principale, ce réfrigérant a subit un percement .","2019-03-28 08:23:00","Terminé","1","unité 03","34MM"
"fcb898a1-663b-4636-ad43-f099c99cf5ef","soupape ramoneur IK33  non étanche  (lance chaude )","2019-03-28 08:43:00","Terminé","1","SOUPAPE DE RAMONEUR LONG RETRACTABLE N°33 TYPE IK","34MC"
"94a7ec69-3ba2-4a23-9937-37e8ac8c2a54","Préparation des raclettes pour changement au décrasseur","2019-03-28 09:05:00","Terminé","1","DECRASSEUR","34MC"
"06b8d627-49d5-479f-90d1-288893aac21b","prévoir le soufflage des transmetteurs de DP air primaire -foyer 004/005/007 (saturation ventilateur air primaire)","2019-03-28 11:19:00","Terminé","2","Transmetteur différentiel d'air primaire chaud/foyer","34CT"
"2a719caf-cd85-4a1b-843d-c0848d9ae820","prévoir contrôle mesure de température","2019-03-28 11:21:00","Terminé","2","Mesure de Température Enroulement 4 du Moteur Broyeur B","34CT"
"22c90841-ef49-4e00-b4d3-d7ddc8ba4b86","Encrassement filtre d'aspiration pompe fioul 10","2019-03-28 15:35:00","Terminé","1","POMPE FUEL  PRINCIPALE  N°1","34MC"
"443b2284-cc73-4042-af8d-3b0d4b8d2263","Capteur d'injection huile Elém.1 défectueux ETP10 TR3 .","2019-03-28 15:36:00","Terminé","1","COMPRESSEUR D'AIR A TYPE GA90W","34MM"
"344a302f-5751-43ef-afec-e70e438c4bdc","fuite de vapeur par PE RAMONEUR RLJ","2019-03-28 15:37:00","Terminé","1","Systeme ramonage U3","34MC"
"16b63063-c4dc-4dda-a556-949737cdd8e6","percement au niveau de la conduite de convoyage (champ 1B U3)","2019-03-29 08:32:00","Terminé","2","VANNE DE DECHARGE DES SAS   SOUS CHAMP 1 ELECTROFI","34MD"
"9ce03561-6d9b-44c4-b79f-28433f5188e1","prévoir nettoyage filtres moteur 6.6kv","2019-03-29 09:10:00","Terminé","2","MOTEUR BROYEUR C","34EL"
"17968e29-6a3d-43e0-a0b1-daed276a2242","prévoir nettoyage filtres moteur 6.6kv","2019-03-29 09:10:00","Terminé","2","MOTEUR BROYEUR B","34EL"
"2e1c995d-6a80-4639-84b6-0c8c840fd1b1","nettoyage filtres moteur 6.6kv","2019-03-29 09:10:00","Terminé","2","MOTEUR BROYEUR A","34EL"
"822d1bbd-df1a-4c25-b0c6-a2f51ea4d112","le disjoncteur déclenche lors du lancement ramoneur IK18","2019-03-29 09:11:00","Terminé","2","MOTEUR RAMONEUR LONG RETRACTABLE N°18 TYPE IK POUR","34EL"
"5906eae5-95f7-4686-b1c1-fd1ae66ce46f","éclairage indisponible au niveau 0 d'électrofiltre tranche 3.","2019-03-29 09:11:00","Terminé","2","SYSTEM ETG","34EL"
"77e3cc57-787e-448d-b2be-5946c8d3dd92","prévoir soufflage moteur 10 et 20","2019-03-29 09:12:00","Terminé","2","Moteur pompe eau de mer 10","34EL"
"b6b747e9-30d5-41f1-9fa8-6c62b7c73d3b","Fuit d'eau au niveau de la garniture mécanique pompe chloration GAF10","2019-03-29 09:12:00","En réalisation","2","MOTEUR POMPE PRODUCTION HYPOCHLORITE 10","34EX"
"1e156e71-07d9-462f-b813-5db49465d6d8","prévoir soufflage filtres moteur broyeur c","2019-04-01 10:24:00","Terminé","1","T ENROUL 1 MO PULV C","34EL"
"ce1bf5e8-bcd4-406d-8406-2bbd3a51e187","Remise en état des tubes chaudière percé","2019-04-01 11:45:00","Terminé","1","Resurchauffeur HT U3","34MD"
"1fa16fae-8028-4db8-bfb3-9e80e64365b1","blocage vanne regulatrice MAA11 dansla position intermediaire (55)","2019-04-01 13:43:00","Terminé","1","SOUPAPE REGULATRICE TURBINE","34CT"
"2084c012-1cb0-46eb-a58c-8ee61a80fd3d","Inspection de réchauffeur d'air  et lavage   par circuit classique et HP","2019-04-01 17:06:00","Terminé","1","Air heating system (flue-gas-heated)","34MC"
"8f4db371-5319-425f-a927-fa8853b56a1c","Nettoyage du filtre d'air d'étanchéités","2019-04-01 17:07:00","Terminé","1","SEAL AIR FILTER BLEED AIR","34MC"
"a994ac64-f27f-4967-83cc-3f1584a1dee9","Remplacement des flexibles du bruleurs fioul de l'angle AB4","2019-04-01 17:09:00","Terminé","1","Main burners U3","34MC"
"75131a92-0822-4171-84ca-4586be3d1e22","Contrôle interne  des registres d'air chaud et froid du broyeur A","2019-04-01 17:10:00","Terminé","1","Combustion air supply system U3","34MC"
"5906eae5-95f7-4686-b1c1-fd1ae66ce46f","Inspection d'électrofiltre et remise en état des champs hors service","2019-04-01 17:10:00","Terminé","1","SYSTEM ETG","34MC"
"15302883-6a9f-4a94-b7d9-6b5ebb0b990e","Nettoyage et préparation des bruleurs fuel","2019-04-01 17:11:00","Terminé","1","Système d'allumage chaudiere (allumeurs) U3","34MC"
"a93de394-fc52-4685-a44a-7a955851bb5e","Remplacement d'huile de la station du broyeur B","2019-04-01 17:12:00","Terminé","1","PULV A LUBE OIL HEATER","34MC"
"f5810084-87fc-446e-9218-98c84d32d72c","elimination fuite par blindage flash tank","2019-04-02 09:10:00","Terminé","2","TURBINEFLASH TANK","34MD"
"6b930ad7-8807-4b49-80e4-af62eaa5a7e7","REVISION DE LA VANNE 30LCA33AA105","2019-04-02 09:38:00","Terminé","2","Réglante déverseuse","34MM"
"53f4adbc-7aa6-4326-84eb-ff7bde88be9a","REVISION DE LA VANNE 30LCJ32AA104","2019-04-02 09:48:00","Terminé","2","Purge secours BP 3","34MM"
"16d6508d-49b5-4e48-bff9-a9df2fd65b3d","REVISION DE LA VANNE 30LCJ42AA108","2019-04-02 09:50:00","Terminé","2","Purge secours BP 4","34MM"
"6b930ad7-8807-4b49-80e4-af62eaa5a7e7","REVISION DE LA VANNE 30LCA33AA105","2019-04-02 10:51:00","Terminé","2","Réglante déverseuse","34MM"
"a41ed642-7084-498c-b537-b21ba3841dcb","Révision et entretien des moteurs BT","2019-04-02 10:52:00","Terminé","3","MOTEUR POMPE NORIA SECOURU","34EL"
"1344c4d1-5653-4463-be74-05667b4c49ba","REMPLACEMENT DE LA VANNE 30LBB30AA013","2019-04-02 10:53:00","Terminé","2","Ventilation VR","34MM"
"39e294e6-f299-48c1-854f-d1049dba05dd","REVISION DU PURGEUR 30LBA20AT002","2019-04-02 10:55:00","Terminé","2","Purgeur de conduite conditionnement VS","34MM"
"22582eec-a39a-422c-bf2c-5d407e1a0b97","REVISION DU PURGEUR 30LBA30AT002","2019-04-02 10:57:00","Terminé","2","Purgeur de conduite conditionnement VS","34MM"
"41be4add-06e9-41dc-abf1-cbd9470e740d","changement de la vanne","2019-04-02 11:03:00","Terminé","2","SERVOMOTEUR VANNE DE PURGE VAPEUR","34MD"
"af29419e-4099-4f46-ba8b-a1bc48e436d0","soudage de la conduite retour huile commande soupape régulatrice gauche","2019-04-02 14:23:00","Terminé","2","SOUPAPE REGULATRICE TURBINE","34MD"
"6a7ed335-2285-421b-b44d-eb20eb301d7b","Remise en état des calléboutie au niveau des échelles palier réchauffeur d'air","2019-04-03 10:11:00","Terminé","2","RECHAUFFEUR D'AIR.","34MD"
"ea862a08-86d9-4cac-9c86-d6a119d6c996","Réparation du joint de dilatation sortie réchauffeur d'air ","2019-04-03 16:28:00","Terminé","2","Air heater","34MC"
"775275ce-ad7c-444a-b751-c1437d2506c2","Inspection les champs hors service ou hors tension au niveau de l'électrofiltre unité 3","2019-04-04 09:31:00","Terminé","1","ELECTROFILTRE A","34MC"
"22c90841-ef49-4e00-b4d3-d7ddc8ba4b86","prévoir nettoyage filtre ppe fioul N°10","2019-04-04 09:32:00","Terminé","1","POMPE FUEL  PRINCIPALE  N°1","34MC"
"53f4adbc-7aa6-4326-84eb-ff7bde88be9a","remise en état calorifuge","2019-04-04 10:35:00","Terminé","2","Purge secours BP 3","34MD"
"6b930ad7-8807-4b49-80e4-af62eaa5a7e7","remise en état calorifuge","2019-04-04 10:39:00","Terminé","2","Réglante déverseuse","34MD"
"39e294e6-f299-48c1-854f-d1049dba05dd","remise en état calorifuge","2019-04-04 12:40:00","Terminé","2","Purgeur de conduite conditionnement VS","34MD"
"0fcdfc16-60d9-4017-b98f-2c866be56e9b","prévoir contrôle thermocouple 30LCB10CT001 enroulement ppe extraction N°10","2019-04-04 13:16:00","Terminé","2","Mesure de Température Enroulement 1 Moteur de la Pompe d'Extraction 10","34CT"
"a058be2a-bff9-4a15-90bf-e048d2ea8c0d","prévoir le changement du niveaustat du champ 6A.","2019-04-04 13:18:00","Terminé","2","SAS  SOUS CHAMP 6 ELECTROFILTRE A","34CT"
"e22e0b52-2d79-4120-98a6-3c9dfb9bf7b9","VANNE MAL11AA DE PURGE TURBINE EN DEFAUT(manque fin de course de fermeture)","2019-04-04 15:48:00","Terminé","2","VANNE ELECTROMAGNETIQUE DRAINAGE","34CT"
"9f6a5f99-38ad-47fa-9d77-b3f7d6a2c106","prévoir remise en état vérin pneumatique clapet aval soutirage 6.","2019-04-04 15:49:00","Terminé","2","Soutirage Aval N° 6","34MM"
"5906eae5-95f7-4686-b1c1-fd1ae66ce46f","Prévoir changer le niveaustat 6A tr3.","2019-04-04 15:49:00","Terminé","2","SYSTEM ETG","34CT"
"2084c012-1cb0-46eb-a58c-8ee61a80fd3d","Lavage des paniers réchauffeur d'air","2019-04-04 16:43:00","Terminé","1","Air heating system (flue-gas-heated)","34MC"
"0fcdfc16-60d9-4017-b98f-2c866be56e9b","pompage important temperature enroulement ppe extraction n*10","2019-04-05 14:19:00","Terminé","2","Mesure de Température Enroulement 1 Moteur de la Pompe d'Extraction 10","34CT"
"1dd4fe9d-de73-40ac-8fa9-0a85c6ac05b8","Remplacement des raclettes du décraseur","2019-04-05 17:01:00","Terminé","1","SYSTEM ETA","34MC"
"957dacec-f3aa-4775-ab81-ab734c254e6e","La remise en état système réseau de terre U3","2019-04-05 17:01:00","Terminé","1","unité 03","34EL"
"aa073f69-c056-49d4-8576-ec281140ad4b","a remettre en bon état calibouti en dessus du broyeur A (coin cote terre)","2019-04-08 09:30:00","Terminé","1","BROYEUR A","34MD"
"fcb898a1-663b-4636-ad43-f099c99cf5ef","soupape du ramoneur IK33 non étanche (lance chaude)","2019-04-08 09:30:00","Terminé","1","SOUPAPE DE RAMONEUR LONG RETRACTABLE N°33 TYPE IK","34MC"
"8e324ef0-4c5e-4343-802c-a943f739313b","clapet d'aération la lance de ramoneur réchauffeur d'air non opérationnel","2019-04-08 09:31:00","Terminé","2","AIR HEATER SOOTBLOWER  ISOLATON","34MC"
"865c6f0c-5379-4321-8368-55894ded7ed8","Prévoir inspecter la vanne de convoyage 2A TR3.","2019-04-08 09:33:00","Terminé","1","SERVOMOTEUR DE LA VANNE DE DECHARGE DES SAS   SOUS","34MC"
"f7dcc9ff-bb94-455c-abc5-1f14664f8f33","DEFAUT SERVOMOTEUR VANNE DE SOUTIRAGE N*6","2019-04-08 10:42:00","Terminé","3","SERVOMOTEUR VANNE MOTORISÉE AU CIRCUIT DE SOUTIRAG","34EL"
"bf032295-76db-44a8-9bdf-d6c6ed87ff14","transfo-redresseur 4A déclenché par sectionneur basse tension.","2019-04-08 10:42:00","Terminé","2","TRANSFORMATEUR REDRESSEUR CHAMP4 FILE A","34EL"
"957dacec-f3aa-4775-ab81-ab734c254e6e","Manque éclairage Niveau 7(au voisinage réchauffeurs BP/soutirages).","2019-04-08 10:42:00","Terminé","2","unité 03","34EL"
"07eb1d3e-b514-4f05-9ce2-7c110d16ed69","PRÉVOIR CONTRÔLE RÉSISTANCE CUVE A HUILE BROYEUR D ( PPE DÉCLENCHE PAR TEMPÉRATURE BAS)","2019-04-08 10:43:00","Terminé","2","MOTEUR POMPE DE LUBRIFICATION BROYEUR D","34EL"
"775275ce-ad7c-444a-b751-c1437d2506c2","Contact sécurité: Etude de faisabilité d'ajout un système de sectionnement au niveau de sortie 72KV des transfo-redresseurs des electro-filtres U34.","2019-04-08 14:53:00","Terminé - Pas d'imputation","1","ELECTROFILTRE A","34EL"
"2ee68331-b183-4cb6-8c9e-4acdbfa3362c","Contact sécurité: Renforcement d'éclairage au niveau zone broyage 3 et 4","2019-04-08 14:55:00","Terminé","2","ECLERAGE DE CHAUDIERE U03 LP","34EL"
"5906eae5-95f7-4686-b1c1-fd1ae66ce46f","Révision des vannes entré des SAS","2019-04-08 16:16:00","Terminé","1","SYSTEM ETG","34CT"
"775275ce-ad7c-444a-b751-c1437d2506c2","Prévoir inspecter le sectionneur BT.","2019-04-09 09:41:00","Terminé","2","ELECTROFILTRE A","34EL"
"775275ce-ad7c-444a-b751-c1437d2506c2","Prévoir inspecter le champ 4A TR3 ( sectionneur BT ).","2019-04-09 09:42:00","Terminé","2","ELECTROFILTRE A","34EL"
